Year,Grader,Grade Type,Grade,Inventory #,Mint Location,DL Toning Degree,Brilliance Obverse,Brilliance Reverse,Toning Obverse,Toning Reverse,EdgeFreq Flat Obverse,EdgeFreq Flat Reverse,EdgeFreq Descriptive Obverse,EdgeFreq Descriptive Reverse,EdgeFreq RedOrange Obverse,EdgeFreq RedOrange Reverse,EdgeFreq Yellow Obverse,EdgeFreq Yellow Reverse,EdgeFreq Green Obverse,EdgeFreq Green Reverse,Unnamed: 21,Unnamed: 22
1880,PCGS-CAC,MS,66,2054705,San Francisco,3,3.0,10.0,5.0,0.0,3241,1032,181975,215396,30311,36103,114441,80600,30922,80892,,
1887,PCGS-CAC,MS,63,2283423,Philadelphia,1,10.0,10.0,0.0,0.0,1746,2138,186981,215206,25253,37417,120294,73800,27646,75603,,
1879,PCGS,MS,64,2287704,Philadelphia,2,10.0,10.0,0.0,0.0,1623,1916,175608,214877,21812,38099,113329,75182,21128,77973,,
1903,PCGS,MS,63,1883833,New Orleans,1,10.0,10.0,0.0,0.35,6316,2802,234184,234250,29680,39073,135070,77505,33932,85697,,
1897,NGC,MS,65,2255607,Philadelphia,3,8.0,8.0,2.0,0.65,6725,2963,213906,228567,49068,45628,128618,79853,35025,88482,,
1883,NGC,AU,58,2248071,San Francisco,1,10.0,10.0,0.0,0.0,5563,3006,205251,226388,34358,41723,122540,83196,30902,78763,,
1901,PCGS,MS,64,2296693,New Orleans,2,9.0,9.0,0.0,0.0,2643,1740,187412,204083,25654,34016,118274,71425,24892,69395,,
1900,PCGS,MS,64,2296692,San Francisco,2,10.0,10.0,0.0,0.0,3314,2345,208761,230824,33103,36515,126304,82643,32182,91400,,
1886,NGC,MS,65,2097800,Philadelphia,2,10.0,10.0,0.0,0.35,1597,2122,190219,234614,25317,39683,118304,87635,27365,83421,,
1897,PCGS,MS,63,1856771,San Francisco,4,9.0,9.0,0.65,1.3,1967,2742,196367,252064,27097,42401,120933,88707,30083,96640,,
1880,NGC,MS,63,2048772,San Francisco,1,10.0,10.0,0.0,0.0,4438,1180,198932,236899,36950,36347,115357,85451,27753,84785,,
1897,PCGS,MS,64,1855768,Philadelphia,2,10.0,9.0,0.0,0.35,5809,2132,217021,244633,37302,36216,127217,82967,32614,87757,,
1886,PCGS,MS,60,2279781,New Orleans,3,10.0,10.0,0.0,0.0,9311,2867,197292,220828,41537,37294,122384,75771,35619,91095,,
1921,NGC,MS,63,2160476,Philadelphia,3,9.0,10.0,0.35,2.0,10352,4570,226657,226474,52239,50726,119806,68307,40226,89123,,
1879,NGC,MS,64,2422478,San Francisco,1,10.0,10.0,0.0,0.0,2097,2403,177514,216755,23696,36272,118261,80199,21863,80553,,
1882,PCGS,AU,58,2226453,San Francisco,2,10.0,10.0,0.0,0.0,5881,3031,197337,228537,42768,44958,115200,81303,31187,80842,,
1881,PCGS,MS,63,2416463,New Orleans,1,10.0,9.0,0.0,0.0,5112,2769,171550,179133,36480,35314,113289,68850,27755,75760,,
1878,PCGS,MS,64,2152007,Philadelphia,3,8.0,8.0,3.6,1.95,6735,3571,228913,224995,50507,48347,131088,75796,36113,84774,,
1890,PCGS,MS,63,2279688,San Francisco,1,10.0,10.0,0.0,0.0,4652,2489,174124,177017,30524,31931,115397,56524,23727,68645,,
1878,NGC,MS,63,2177346,Philadelphia,2,10.0,10.0,0.0,0.0,2508,2354,174644,210627,26191,36928,113696,83566,23138,79009,,
1880,PCGS-CAC,MS,66,2408821,Carson City,3,6.0,9.0,4.35,2.95,6309,3008,225794,227843,44214,40307,126968,82434,40789,86492,,
1878,PCGS,MS,62,2298766,Philadelphia,1,10.0,10.0,0.0,0.0,3020,1973,187329,214278,28700,39583,121738,76785,23177,79626,,
1885,PCGS,MS,65,2287729,Philadelphia,1,10.0,10.0,0.0,0.0,2427,1771,183009,195016,25236,32431,116482,70058,24492,70471,,
1880,PCGS-CAC,MS,67,2065684,San Francisco,2,8.0,8.0,2.4,1.3,2661,2013,165558,211569,27575,37737,103776,80218,25472,88943,,
1885,PCGS,MS,61,2169404,Philadelphia,1,9.0,9.0,0.0,0.0,6839,3908,198240,203289,48711,41276,115438,74713,38417,86412,,
1899,NGC-CAC,MS,62,2211951,San Francisco,2,10.0,10.0,0.0,0.0,5361,1693,186381,216548,30552,36314,116095,79331,26235,78900,,
1882,PCGS,MS,64,2090704,Carson City,2,10.0,10.0,1.75,0.0,3708,2136,205387,246730,32196,36953,118054,91454,33859,90742,,
1887,NGC,MS,62,2120288,New Orleans,1,10.0,10.0,0.0,0.0,4483,1580,213529,234292,37336,39580,129771,88409,34237,94101,,
1900,PCGS,MS,65,2008579,New Orleans,1,10.0,9.0,0.0,0.0,2375,1316,205952,239345,26788,32719,121495,86382,31394,86728,,
1880,PCGS,MS,65,2071213,San Francisco,3,10.0,5.0,1.75,3.95,2499,1286,145149,203659,26418,33212,113439,79732,20832,72728,,
1900,NGC,MS,64,2366361,Philadelphia,3,10.0,9.0,2.3,2.95,1474,4065,166772,216032,23548,43083,116352,89150,19283,76524,,
1883,PCGS-CAC,MS,66,2284073,Carson City,3,8.0,10.0,2.95,0.0,5460,2712,222881,216037,47145,39166,131349,73194,39703,86748,,
1904,NGC,MS,64,2454015,New Orleans,1,10.0,10.0,0.0,0.0,1653,1971,187980,215925,21101,36217,126415,80545,26823,82684,,
1891,PCGS,MS,64,2020037,Carson City,1,10.0,10.0,0.0,0.0,2735,2551,187187,235413,27171,38889,121772,89337,30451,83043,,
1882,PCGS,MS,65,2121773,San Francisco,2,10.0,10.0,0.0,0.0,4484,1981,176609,228767,34085,37484,103841,85174,25134,77484,,
1902,NGC,MS,64,2291097,New Orleans,3,9.0,9.0,3.25,3.25,2728,6629,172151,201921,21323,42220,118691,80687,27700,72434,,
1878,PCGS,AU,55,1857741,Philadelphia,3,10.0,10.0,1.05,0.7,6441,3323,207985,205429,36190,39283,127156,75776,35305,82417,,
1904,PCGS,MS,65,2463006,New Orleans,1,10.0,10.0,0.0,0.0,1378,2437,186453,234543,20062,38240,124572,85038,27242,84576,,
1883,NGC,MS,65,1853872,Philadelphia,2,10.0,10.0,1.75,0.0,2764,2733,193504,226250,30776,42103,118528,71478,38078,90369,,
1894,PCGS,AU,58,2287761,San Francisco,3,9.0,6.0,0.0,0.65,3640,4298,191032,213159,33816,51182,121531,74617,30866,85258,,
1903,PCGS,MS,64,2090229,New Orleans,3,10.0,9.0,1.0,1.35,5276,3876,183838,197644,30660,44121,123312,67653,26791,76475,,
1904,NGC,MS,64,2029117,New Orleans,2,10.0,10.0,1.35,2.0,3142,3578,197718,218151,37122,42715,123649,84821,33646,81924,,
1897,PCGS,MS,63,1883377,Philadelphia,2,10.0,9.0,0.0,0.0,3619,1710,203319,246564,30746,38804,116759,85251,30650,89395,,
1881,PCGS,MS,66,2408828,New Orleans,1,10.0,10.0,1.75,0.0,2522,1369,185186,209956,23582,31750,109379,75040,24903,76609,,
1881,PCGS,MS,65,2170900,Carson City,2,10.0,10.0,0.0,0.0,4025,1662,173633,180933,29441,31711,101877,60757,26792,69516,,
1903,PCGS,MS,63,2279654,Philadelphia,2,10.0,10.0,0.0,0.0,8022,2896,190597,210728,35102,35547,119524,74761,28617,77299,,
1878,PCGS,MS,65,2110781,San Francisco,1,10.0,10.0,0.0,0.0,2612,1372,188523,226774,24572,36524,115284,80305,29425,80361,,
1898,PCGS,MS,65,2203916,Philadelphia,1,10.0,10.0,0.0,0.0,2254,2831,198096,225231,26155,37290,122826,82372,30378,80617,,
1887,PCGS,MS,62,2241133,New Orleans,1,10.0,10.0,0.0,0.0,7019,3615,202312,214899,38919,37868,124576,82162,26436,75842,,
1896,PCGS,MS,61,2299093,Philadelphia,3,9.0,9.0,0.0,0.0,3302,2689,183553,240462,30483,39601,122587,88853,25231,90518,,
1895,PCGS-CAC,MS,64,2288233,San Francisco,2,9.0,9.0,0.0,0.0,2513,1274,186999,203434,23581,34009,113164,73416,29486,73594,,
1903,NGC,MS,65,2293659,Philadelphia,2,10.0,10.0,0.0,0.0,2222,3568,207510,229575,33289,42512,129135,81717,26723,78943,,
1883,PCGS,MS,63,2155834,New Orleans,2,10.0,10.0,0.0,0.0,3918,2802,200733,221267,33716,42141,127582,80944,31544,85847,,
1887,NGC,MS,64,2029121,Philadelphia,1,10.0,10.0,1.05,0.0,2295,3164,200275,226512,24527,42680,120767,84328,28491,76348,,
1880,ANACS,AU,58,2283303,New Orleans,1,10.0,10.0,0.0,0.0,7994,2384,169813,189158,35819,36455,107340,71134,25744,70703,,
1880,NGC,MS,66,2048778,San Francisco,1,10.0,10.0,1.75,0.0,2475,1903,184460,236437,25341,39649,114991,86942,27375,85082,,
1885,PCGS,MS,65,2029158,New Orleans,2,9.0,8.0,3.05,0.65,1095,2087,167446,208334,18567,36100,104236,67020,26121,75214,,
1885,ANACS,MS,64,2263525,New Orleans,3,10.0,10.0,1.35,1.35,3739,2822,178905,223831,27522,36638,119990,82124,28700,91808,,
1879,PCGS-CAC,MS,63,2244222,Carson City,1,10.0,10.0,0.0,0.0,2530,1865,159009,191260,26213,32059,99590,68238,23117,67454,,
1884,PCGS-CAC,MS,65,2169477,Carson City,2,10.0,9.0,0.35,1.35,3878,2133,167015,164120,26258,31456,101829,47958,33225,66613,,
1881,PCGS-CAC,MS,66,2272157,San Francisco,1,10.0,10.0,0.0,0.0,1525,994,184639,190790,19328,34458,106925,64998,28731,71160,,
1890,PCGS,MS,62,1883806,San Francisco,2,10.0,10.0,0.65,0.35,5064,1787,198948,235491,41766,39957,119752,87066,30084,83918,,
1887,PCGS,MS,64,2160475,Philadelphia,2,10.0,10.0,0.7,1.3,3721,3901,211605,256288,33548,48320,125539,85949,28708,95943,,
1880,NGC-GSA,MS,64,2234168,Carson City,1,10.0,10.0,0.0,0.0,3865,3777,174260,210714,30477,38680,112471,80530,26762,81094,,
1879,NGC,AU,55,2010520,Carson City,2,9.0,9.0,1.4,0.0,2832,2722,189373,232327,31346,39606,120806,91920,33267,81010,,
1891,PCGS-CAC,MS,62,2204430,Carson City,1,10.0,10.0,0.0,0.0,2513,2992,180109,219079,26816,39704,117023,86959,29887,78052,,
1883,PCGS,MS,62,2068665,San Francisco,1,10.0,10.0,1.75,0.0,3470,4203,196598,241914,33469,48045,121290,90575,29264,85671,,
1886,PCGS,MS,64,2427377,Philadelphia,1,10.0,10.0,0.0,0.0,2369,2601,189371,225535,27943,36136,121937,85879,30452,81665,,
1897,NGC,AU,55,2274272,New Orleans,3,9.0,10.0,0.0,0.0,4192,2885,192660,226082,34945,39319,118926,81873,31668,82329,,
1904,PCGS,MS,65,2029104,New Orleans,2,10.0,10.0,0.65,1.95,5369,3835,198334,197733,40933,37662,129058,67947,31772,83624,,
1878,PCGS,MS,64,2253514,Philadelphia,1,10.0,10.0,0.0,0.0,2961,1608,188333,225972,25248,36723,114948,76263,25157,82181,,
1890,PCGS,MS,65,2255624,Philadelphia,1,10.0,10.0,0.0,0.0,2888,1370,194173,215413,23441,29910,118991,77610,23972,73837,,
1881,PCGS-CAC,MS,65,1888323,New Orleans,1,10.0,9.0,0.0,0.0,1439,1577,195434,242934,20811,35367,123738,85590,28068,89064,,
1893,PCGS,MS,63,2120312,Carson City,1,10.0,10.0,0.0,0.0,6071,1501,199399,205520,44142,35123,107043,70764,27163,70056,,
1885,PCGS-CAC,MS,66,2065686,New Orleans,2,10.0,10.0,1.75,0.0,1715,1745,186055,225294,22931,37787,116608,85799,31336,86019,,
1891,NGC,MS,62,2177402,Philadelphia,1,10.0,10.0,0.0,0.0,2013,2175,199510,237975,25727,37065,120796,89870,30937,81666,,
1883,NGC,MS,65,2298212,Carson City,1,10.0,10.0,0.0,0.0,1600,1925,191440,236152,24919,38161,119143,88545,30814,89789,,
1891,PCGS,MS,62,2298767,Philadelphia,2,10.0,10.0,0.0,0.0,1972,2848,168063,206236,22798,33736,114327,79961,23109,77466,,
1896,PCGS,MS,61,2452014,New Orleans,1,10.0,10.0,0.0,0.0,4608,3371,193167,235745,32994,39075,124597,90633,32387,87714,,
1891,PCGS-CAC,MS,65,2207988,San Francisco,1,10.0,10.0,0.0,0.0,3727,2190,190831,219534,30215,35473,113977,81835,26221,76846,,
1880,PCGS,MS,61,2049141,Philadelphia,2,10.0,9.0,1.75,1.65,4653,2155,181811,226026,34936,38449,111732,84476,27221,84897,,
1886,NGC,AU,58,2090275,New Orleans,1,10.0,10.0,0.0,0.0,5861,4527,209156,240467,31846,43757,124600,86642,32964,85657,,
1891,PCGS,AU,55,2177404,New Orleans,2,10.0,10.0,0.0,0.0,6827,2982,198666,237619,39129,43167,126451,77222,37846,95847,,
1881,ANACS,MS,65,2457004,Carson City,1,10.0,10.0,0.0,0.0,2777,3698,180423,218499,27342,40563,118759,84252,26924,82117,,
1887,NGC,MS,63,2065727,Philadelphia,2,10.0,10.0,0.0,0.0,1052,2070,191827,235246,20680,35632,118886,89449,29801,83254,,
1887,PCGS,MS,64,2128801,Philadelphia,2,10.0,10.0,0.0,0.0,1955,2090,187697,228174,22682,36466,118488,88147,31474,84961,,
1898,PCGS,MS,65,2232121,Philadelphia,2,10.0,10.0,0.0,0.0,5872,2557,186196,218999,34746,36650,117616,82198,27386,86734,,
1880,PCGS-CAC,MS,64,2408886,New Orleans,3,9.0,9.0,2.4,0.35,3960,2399,183693,223486,32885,39195,121497,86432,26745,86390,,
1921,ANACS,MS,61,2296192,Denver,3,9.0,9.0,3.6,3.6,6507,4797,220559,238615,46971,52748,125332,75042,44696,92549,,
1904,PCGS,MS,66,2114238,New Orleans,2,8.0,8.0,0.35,0.35,2361,2253,186471,205448,32386,36751,117376,75872,26398,79277,,
1881,PCGS,MS,65,2296220,San Francisco,1,10.0,10.0,0.0,0.0,1524,2164,184803,190916,22449,35395,121065,72231,24465,73319,,
1883,PCGS,MS,64,2029094,New Orleans,2,9.0,10.0,1.75,0.0,2526,2665,189941,218441,27418,38274,122392,84637,29750,87071,,
1885,NGC,MS,63,1855772,Philadelphia,1,10.0,10.0,1.75,0.35,1862,1903,196868,239914,25389,37260,120248,87865,30383,81936,,
1921,PCGS,MS,63,2241150,Denver,2,10.0,10.0,0.35,1.0,4811,2805,227858,231225,48095,49905,138027,84957,39884,93619,,
1896,PCGS,MS,65,2068700,Philadelphia,1,10.0,10.0,0.0,0.0,858,3099,203732,245329,19975,41719,118996,85323,30418,83146,,
1891,PCGS,MS,64,2199017,Philadelphia,2,10.0,10.0,0.0,0.0,4442,2770,181828,211164,26783,34762,103838,70558,26021,76733,,
1895,NGC,AU,55,2100732,San Francisco,1,10.0,10.0,0.35,0.35,7307,5474,238477,252498,46916,51993,133048,84811,41462,83502,,
1885,NGC,MS,64,2295611,New Orleans,2,9.0,10.0,0.35,0.0,2306,818,150110,197749,20225,35238,99405,70870,20836,76795,,
1880,PCGS,MS,62,2259702,New Orleans,2,10.0,10.0,0.35,0.35,2839,2526,169730,191408,28495,36280,111044,72615,19893,68033,,
1879,PCGS,MS,63,2068650,San Francisco,1,9.0,9.0,0.0,0.0,3258,1265,206688,238890,32341,37794,117385,81823,28355,82744,,
1885,PCGS-CAC,MS,67,1875409,Philadelphia,2,10.0,9.0,1.75,0.0,1353,1585,175543,228397,16384,35938,120010,87963,19001,84397,,
1879,NGC,MS,64,2274232,Philadelphia,4,9.0,9.0,3.6,3.6,8793,3906,170530,185121,41929,36298,115404,69700,21492,73171,,
1890,PCGS,MS,65,2247993,Philadelphia,1,10.0,10.0,0.0,0.0,1718,1246,180058,214234,23697,30904,120588,77344,26204,78717,,
1886,NGC,MS,65,2203909,Philadelphia,1,10.0,10.0,0.0,0.0,4265,1880,190052,210412,30385,36638,121099,77180,23037,76153,,
1880,NGC-GSA,MS,61,2215112,Carson City,2,10.0,10.0,0.0,0.0,5425,3611,190974,223710,31726,39335,111644,86446,33082,77489,,
1884,NGC,MS,63,2194953,New Orleans,1,10.0,10.0,0.0,0.0,2547,1447,164454,210564,27923,35315,120315,89917,16723,78184,,
1879,PCGS,MS,66,2090225,San Francisco,2,10.0,10.0,1.75,0.35,1984,1605,164594,205538,24083,36413,111106,72488,18947,75884,,
1886,NGC,MS,67,2115878,Philadelphia,1,10.0,10.0,0.0,0.0,1191,1474,200497,253620,17336,35270,123539,89947,30141,88055,,
1890,PCGS,MS,64,2289585,New Orleans,1,10.0,10.0,0.0,0.0,2862,3675,205312,251410,33382,47726,131255,87548,30433,90584,,
1887,PCGS,MS,63,2025065,New Orleans,1,10.0,10.0,0.0,0.0,2787,2309,193789,253834,27714,39195,122658,88054,32059,90144,,
1895,PCGS,MS,63,2102777,San Francisco,1,10.0,10.0,0.0,0.0,4609,2901,212215,234085,40717,41773,118219,78947,30954,82703,,
1880,NGC,MS,60,2120279,San Francisco,1,10.0,10.0,0.0,0.0,8078,1409,207249,191967,50104,31337,113895,57497,28415,74030,,
1881,PCGS,MS,67,2291776,Carson City,1,10.0,10.0,0.0,0.0,1255,2429,177498,218675,18751,33253,108083,77775,28840,77041,,
1880,NGC,MS,65,2447900,San Francisco,4,2.0,1.0,2.4,2.6,6366,3872,194103,190626,38220,37184,114852,64609,30594,73936,,
1879,NGC,MS,63,2274269,Philadelphia,4,6.0,7.0,0.65,3.25,8433,6116,207476,243812,47101,52093,126871,84652,32922,99069,,
1878,PCGS,MS,66,2078771,San Francisco,1,9.0,9.0,1.4,0.0,1602,1331,184632,206816,22608,37118,108171,67253,28786,77393,,
1882,PCGS,MS,66,2244261,San Francisco,2,10.0,10.0,0.0,0.0,3380,2239,176842,211185,24819,34825,107604,75468,27228,74082,,
1892,PCGS,MS,64,2071217,Philadelphia,2,10.0,10.0,1.3,1.3,2002,1939,190297,259265,26739,39808,118159,91232,31906,89712,,
1888,PCGS,MS,65,2287745,Philadelphia,1,10.0,10.0,0.0,0.0,1574,2821,183117,210145,24430,40071,115871,78231,24308,76857,,
1887,PCGS,MS,61,2218557,San Francisco,2,10.0,10.0,0.0,0.0,5698,2641,184919,214824,38160,40147,120062,76989,27077,79584,,
1879,NGC,MS,64,2169371,San Francisco,1,10.0,10.0,0.0,0.0,5752,2046,180547,216886,30771,32621,109530,78520,28006,76313,,
1887,PCGS,MS,66,2255623,Philadelphia,1,10.0,10.0,0.0,0.0,1637,990,194407,216918,19000,30572,120903,78588,31458,80885,,
1885,NGC-CAC,MS,64,2298699,New Orleans,3,10.0,10.0,3.25,3.6,7777,8059,193782,239469,55173,66557,123380,89138,30542,84432,,
1892,PCGS,MS,64,2034651,New Orleans,3,10.0,9.0,2.95,2.95,5910,3390,177356,177387,38367,38108,124327,63956,27702,74698,,
1884,NGC,MS,64,2420394,New Orleans,1,9.0,8.0,0.0,0.0,2462,2019,156888,174180,26595,28910,106685,68808,26322,72261,,
1891,PCGS,MS,63,2260560,Carson City,1,10.0,10.0,0.0,0.0,3891,2984,179014,217938,30689,35832,117357,84250,26474,78973,,
1881,NGC,MS,65,2211970,San Francisco,1,9.0,10.0,0.0,0.0,5891,2895,202065,221447,31840,42571,122310,69696,25937,81941,,
1884,NGC-GSA-CAC,MS,64,2388312,Carson City,1,10.0,10.0,0.0,0.0,2587,3092,173767,208579,26488,39512,110936,78325,25891,77889,,
1896,PCGS,AU,55,2212015,New Orleans,3,10.0,10.0,1.65,3.6,3346,2501,176160,212637,34170,38364,121503,81027,27585,85376,,
1887,PCGS,MS,62,2025068,New Orleans,1,10.0,10.0,0.0,0.0,4532,1758,214747,257297,37274,35743,124013,88704,36589,92657,,
1900,NGC-CAC,MS,64,2453484,New Orleans,1,10.0,10.0,0.0,0.0,2254,3376,196315,235261,27691,44290,129630,84069,30628,80835,,
1879,PCGS,MS,63,2155810,San Francisco,1,10.0,10.0,0.0,0.0,4640,2603,176649,240522,36403,37460,97005,84568,24093,82751,,
1888,PCGS,MS,63,2170932,Philadelphia,3,9.0,10.0,3.95,1.35,9385,3430,192570,201482,52495,41686,119326,78157,32729,75629,,
1921,NGC,MS,63,2068720,San Francisco,2,10.0,10.0,0.65,0.35,3404,5961,189334,238442,34498,52609,126926,96057,29198,90867,,
1884,PCGS,MS,66,2104711,Carson City,1,10.0,10.0,0.0,0.0,2599,2075,205958,240439,25310,35016,124669,85445,36209,86171,,
